"1""-2""","2""-3""","3""-4""","4""-5""","5""-6""","6""-12""",A.H.G.A. Hosta of the Year,AAS (All-America Selection®),Alpine Gardening,B (Boron),Bark,Bats,Beach Front,Bees,Beetles,Bi-Color,Birds,Blue,Bog gardening,Brown,Bulb,Bulbs,Bumblebees,Butterflies,Ca (Calcium),Cactus/Succulent,Can handle transplanting,Carnivorous,Caudex,Cleistogamous,Co (Cobalt),Coarse Soil,Cooked,Cooked greens,Corm,Corms,Crowns,Cu (Copper),Culinary Herb,Culinary Herb/Spice,Cut Flower,Cuttings: Cane,Cuttings: Leaf,Cuttings: Root,Cuttings: Stem,Cuttings: Tip,Days to germinate,Deer Resistant,Depth to plant seed,Dioecious,Division,Dried Flower,Drought tolerant,Dry,Dry Mesic,Dye production,Endangered,Epiphytic,Erosion control,Espalier,Extremely acid (3.5 – 4.4),Fe (Iron),Fermented,Fern,Fine Soil,Fire Resistant,Flies,Flood Resistant,Flower Time_Fall,Flower Time_Late fall or early winter,Flower Time_Late spring or early summer,Flower Time_Late summer or early fall,Flower Time_Late winter or early spring,Flower Time_Other,Flower Time_Spring,Flower Time_Summer,Flower Time_Winter,Flower Time_Year Round,Flowering Tree,Flowers,Flowers_Blooms on new wood,Flowers_Blooms on old wood,Flowers_Fragrant,Flowers_Inconspicuous,Flowers_Malodorous,Flowers_Nocturnal,Flowers_Other,Flowers_Showy,Foliage Mound Height,Fruit,Fruit is poisonous,Fruit_Dehiscent,Fruit_Edible to birds,Fruit_Indehiscent,Fruit_Other,Fruit_Pops open explosively when ripe,Fruit_Showy,Fruiting Time_Fall,Fruiting Time_Late fall or early winter,Fruiting Time_Late spring or early summer,Fruiting Time_Late summer or early fall,Fruiting Time_Late winter or early spring,Fruiting Time_Other,Fruiting Time_Spring,Fruiting Time_Summer,Fruiting Time_Winter,Fruiting Time_Year Round,Full Shade,Full Sun,Full Sun to Partial Shade,Genetically Modified,Genus,Goes Dormant,Good as a cover crop,Gophers/Voles,Grass/Grass-like,Green,Groundcover,Guardian plant,Herb/Forb,Houseplant,Hoverflies,Humidity tolerant,Hummingbirds,I (Iodine),In Water,Inflorescence Height,K (Potassium),Lavender,Layering,Leaves,Leaves are poisonous,Leaves_Broadleaf,Leaves_Deciduous,Leaves_Evergreen,Leaves_Fragrant,Leaves_Glaucous,Leaves_Good fall color,Leaves_Malodorous,Leaves_Needled,Leaves_Other,Leaves_Semi-evergreen,Leaves_Spring ephemeral,Leaves_Unusual foliage color,Leaves_Variegated,Life cycle,Mauve,Maximum recommended zone,Medicinal Herb,Medium Soil,Mesic,Mg (Magnesium),Midges,Minimum cold hardiness,Mn (Manganese),Mo (Molybdenum),Moderately acid (5.6 – 6.0),Moderately alkaline (7.9 – 8.4),Monocarpic,Monoecious,Moths and Butterflies,Multi-Color,Na (Sodium),Needs excellent drainage in pots,Needs repotting every 2 to 3 years,Needs specific temperature,Neutral (6.6 – 7.3),Nitrogen fixer,Not suitable for containers,Offsets,Orange,Other,Other Beneficial Insects,Other info,"Over 12""",P (Phosphorus),Partial Shade to Full Shade,Partial or Dappled Shade,Patent/Plant Breeders' Rights,Patio/Ornamental/Small Tree,Pink,Plant Height,Plant Spread,Pollution,Powdery Mildew,Preferred depth,Prefers to be under-potted,Provide darkness,Provide light,Provides winter interest,Purple,RHS AGM,Rabbit Resistant,Raw,Red,Rhizome,Roots,Roots are poisonous,Russet,S (Sulfur),Salad greens,Salt tolerant,Sap,Scarify seeds,Seeds are hydrophilic,Seeds or Nuts,Self,Self fertile,Shade Tree,Shrub,Si (Silicon),Slightly acid (6.1 – 6.5),Slightly alkaline (7.4 – 7.8),Sow in situ,Species,Squirrels,Start indoors,Stem,Stolons and runners,Stratify seeds,Street Tree,Strongly acid (5.1 – 5.5),Strongly alkaline (8.5 – 9.0),Suitable as Annual,Suitable for forage,Suitable for hanging baskets,Suitable for miniature gardens,Suitable for wintersowing,Suitable in 1 gallon,Suitable in 3 gallon or larger,Taproot,Tea,Terrariums,Texas Superstar®,Tolerates dry shade,Tolerates foot traffic,Tolerates poor soil,Topiary,Tree,Tuber,"Under 1""",Useful for timber production,Varieties,Various insects,Vegetable,Very strongly acid (4.5 – 5.0),Vine,Wasps,Water,Water gardens,Wet,Wet Mesic,White,Will Naturalize,Will not come true from seed,Wind,Windbreak or Hedge,With thorns/spines/prickles/teeth,Xeriscapic,Yellow,Zn (Zinc)
,,,,,,,,True,,,,,True,,,,True,,,,,,True,,,True,,,,,0.0,,,,,,,,,,,,True,,,,,,,True,,,,,,,,,,,,,,0.0,,,,,,True,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,True,,Campanula,,,,,,True,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,3 inches,3 inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uniflora,,,,,,,,,,,,,True,,True,,,,,,,,,,,True,,['https://garden.org/plants/view/80580/Arctic-bellflower-Campanula-uniflora/'],,,,,,,,,,,True,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carex,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,unilateralis,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/202916/Sedge-Carex-unilateralis/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carex,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,utriculata,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/80785/Beaked-Sedge-Carex-utriculata/'],,,,,,,,True,,,,,True,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carex,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,vaginata,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['https://garden.org/plants/view/335856/Sedge-Carex-vaginata-var-vaginata/', 'https://garden.org/plants/view/80786/Sheathed-sedge-Carex-vaginata/', 'https://garden.org/plants/view/335855/Sedge-Carex-vaginata-var-petersii/']",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carex,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,vallicola,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/202917/Sedge-Carex-vallicola/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carex,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,vexans,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/202919/Sedge-Carex-vexans/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,Calochortus,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,venustus,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/80509/Butterfly-Mariposa-Calochortus-venustus/'],True,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,Calochortus,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vestae,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/80510/Coast-Range-Mariposa-Calochortus-vestae/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carex,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,vernacula,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/80787/Native-sedge-Carex-vernacula/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carex,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,vesicaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['https://garden.org/plants/view/80788/Blister-Sedge-Carex-vesicaria/', 'https://garden.org/plants/view/80789/Blister-sedge-Carex-vesicaria-var-distenta/', 'https://garden.org/plants/view/80790/Blister-sedge-Carex-vesicaria-var-jejuna/', 'https://garden.org/plants/view/80791/Laurents-sedge-Carex-vesicaria-var-laurentiana/', 'https://garden.org/plants/view/80792/Blister-sedge-Carex-vesicaria-var-monile/', 'https://garden.org/plants/view/80793/Blister-sedge-Carex-vesicaria-var-raeana/']",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carex,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,venusta,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/202744/Sedge-Carex-venusta/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carex,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,verrucosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/171397/Warty-Sedge-Carex-verrucosa/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carex,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,vestita,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/202918/Sedge-Carex-vestita/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carex,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,virescens,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/80794/Ribbed-sedge-Carex-virescens/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carex,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,viridula,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['https://garden.org/plants/view/80798/Little-green-sedge-Carex-viridula-subsp-viridula/', 'https://garden.org/plants/view/227477/Sedge-Carex-viridula-var-viridula/', 'https://garden.org/plants/view/80795/Little-green-sedge-Carex-viridula/', 'https://garden.org/plants/view/80796/Little-green-sedge-Carex-viridula-subsp-brachyrrhyncha/', 'https://garden.org/plants/view/80797/Little-green-sedge-Carex-viridula-subsp-oedocarpa/', 'https://garden.org/plants/view/226535/Sedge-Carex-viridula-var-elatior/', 'https://garden.org/plants/view/227466/Sedge-Carex-viridula-var-saxilittoralis/', 'https://garden.org/plants/view/335874/Sedge-Carex-viridula-var-bergrothii/', 'https://garden.org/plants/view/335875/Sedge-Carex-viridula-subsp-brachyrhyncha/', 'https://garden.org/plants/view/335876/Sedge-Carex-viridula-var-jemtlandica/', 'https://garden.org/plants/view/335878/Sedge-Carex-viridula-var-scotica/']",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carex,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,vulpinoidea,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['https://garden.org/plants/view/80799/Fox-sedge-Carex-vulpinoidea-var-vulpinoidea/', 'https://garden.org/plants/view/75775/Fox-Sedge-Carex-vulpinoidea/']",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,Calochortus,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weedii,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/122094/Weeds-Mariposa-Lily-Calochortus-weedii/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,Calochortus,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,westonii,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/121831/Westons-Mariposa-Calochortus-westonii/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carex,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,whitneyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/202920/Sedge-Carex-whitneyi/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,True,,Canella,,,,,,,,,,,True,,,,,,,,,,,,True,True,,,,,,,,,,Perennial,,Zone 11,,0.0,,,,Zone 10a -1.1 °C (30 °F) to +1.7 °C (35 °F),,,,,,,,,,,,,,,,,,,,,,,,,,,,30 feet,,,,,,,,,True,,,,,,,,,,,True,,,,,,,,True,,,,,winterana,,,,,,,,,,,,,,,,True,,,,,,,,True,,True,,['https://garden.org/plants/view/372331/Cinnamon-Bark-Canella-winterana/'],,,,,,,,,,True,,,,,,True,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carex,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,willdenowii,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/202745/Sedge-Carex-willdenowii/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carex,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,wiegandii,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/80800/Wiegands-sedge-Carex-wiegandii/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,True,,,,,,,,,,True,,,True,,,,,0.0,,,,,,,,,True,,,True,,,,,,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,Campanula,,,,,,True,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wilkinsiana,,,,,,,,,,,,,True,True,True,,,,,,,,,,,,,['https://garden.org/plants/view/80581/Wilkins-bellflower-Campanula-wilkinsiana/'],,,,,,,,,,,True,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carex,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,wootonii,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/202923/Sedge-Carex-wootonii/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carex,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,woodii,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/202922/Sedge-Carex-woodii/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carex,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,xerantica,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/202924/Sedge-Carex-xerantica/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,True,,,True,,,,,,,True,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,True,True,True,,,,,,,,,,0.0,,,,,,True,,,,,,,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,True,True,,Ceanothus,,,,,,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,,Perennial,,,,1.0,True,,,Zone 4a -34.4 °C (-30 °F) to -31.7 °C (-25 °F),,,True,,,True,True,,,,,,True,True,,,,,,,,,,True,,,,3-5 feet,3-5 feet,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,,,americanus,,,,,,,True,,,,,,,,,,True,,,,,True,,,,,,['https://garden.org/plants/view/75811/New-Jersey-Tea-Ceanothus-americanus/'],,,True,,True,,,,,True,True,,,,,,,
,,,,,,,,,,,,,True,,,True,True,,,,,,True,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,True,True,True,,,,,,,,,,0.0,,,,,,,,True,,,,,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,True,True,,Ceanothus,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,Perennial,,Zone 11,,0.0,True,,,Zone 8a -12.2 °C (10 °F) to -9.4 °C (15 °F),,,,,,,,,,,,,True,True,,,,,,,,,,,,,,6 to 20 feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,True,,arboreus,,,,,,,,,,,,,,,,,,,,,,,,True,,True,,"['https://garden.org/plants/view/80869/Feltleaf-Ceanothus-arboreus/', 'https://garden.org/plants/view/144305/Feltleaf-Ceanothus-Ceanothus-arboreus-Trewithen-Blue/']",,,,,,,,,,,,,,True,,True,,
,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,True,,,,,,True,,True,True,True,,,,,,,,,,0.0,,,,True,,True,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,True,,Cerastium,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20-30 cm,if it gets room it will spread until you stop it,,,,,,True,,,,,,,,,,,,,,,,,,,True,,,,,,True,arvense,,True,,,,,,,,,,,True,,True,,,,,,,,,,,,,"['https://garden.org/plants/view/80908/Field-Mouse-Ear-Chickweed-Cerastium-arvense/', 'https://garden.org/plants/view/80909/Field-Chickweed-Cerastium-arvense-subsp-arvense/', 'https://garden.org/plants/view/80910/Field-Chickweed-Cerastium-arvense-subsp-strictum/', 'https://garden.org/plants/view/351977/Mouse-Ear-Chickweed-Cerastium-arvense-var-mitsumorense/', 'https://garden.org/plants/view/374718/Mouse-Ear-Chickweed-Cerastium-arvense-subsp-glandulosum/', 'https://garden.org/plants/view/374719/Mouse-Ear-Chickweed-Cerastium-arvense-subsp-lerchenfeldianum/', 'https://garden.org/plants/view/374720/Mouse-Ear-Chickweed-Cerastium-arvense-subsp-molle/', 'https://garden.org/plants/view/374722/Mouse-Ear-Chickweed-Cerastium-arvense-subsp-suffruticosum/', 'https://garden.org/plants/view/488833/Mouse-Ear-Chickweed-Cerastium-arvense-var-glabellum/']",,,,,,,,,,True,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,Cerastium,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,axillare,,,,,,,,,,,,,,,True,,,,,,,,,,,,,['https://garden.org/plants/view/171505/Transpecos-Chickweed-Cerastium-axillare/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,Cerastium,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beeringianum,,,,,,,,,,,,,,,True,,,,,,,,,,,,,"['https://garden.org/plants/view/80912/Bering-chickweed-Cerastium-beeringianum-subsp-beeringianum-var-grandiflorum/', 'https://garden.org/plants/view/80911/Bering-Chickweed-Cerastium-beeringianum/']",,,,,,,,,,,,,,,,,,
