"1""-2""","2""-3""","3""-4""","4""-5""","5""-6""","6""-12""",A.H.G.A. Hosta of the Year,AAS (All-America Selection®),Alpine Gardening,B (Boron),Bark,Bats,Beach Front,Bees,Beetles,Bi-Color,Birds,Blue,Bog gardening,Brown,Bulb,Bulbs,Bumblebees,Butterflies,Ca (Calcium),Cactus/Succulent,Can handle transplanting,Carnivorous,Caudex,Cleistogamous,Co (Cobalt),Coarse Soil,Cooked,Cooked greens,Corm,Corms,Crowns,Cu (Copper),Culinary Herb,Culinary Herb/Spice,Cut Flower,Cuttings: Cane,Cuttings: Leaf,Cuttings: Root,Cuttings: Stem,Cuttings: Tip,Days to germinate,Deer Resistant,Depth to plant seed,Dioecious,Division,Dried Flower,Drought tolerant,Dry,Dry Mesic,Dye production,Endangered,Epiphytic,Erosion control,Espalier,Extremely acid (3.5 – 4.4),Fe (Iron),Fermented,Fern,Fine Soil,Fire Resistant,Flies,Flood Resistant,Flower Time_Fall,Flower Time_Late fall or early winter,Flower Time_Late spring or early summer,Flower Time_Late summer or early fall,Flower Time_Late winter or early spring,Flower Time_Other,Flower Time_Spring,Flower Time_Summer,Flower Time_Winter,Flower Time_Year Round,Flowering Tree,Flowers,Flowers_Blooms on new wood,Flowers_Blooms on old wood,Flowers_Fragrant,Flowers_Inconspicuous,Flowers_Malodorous,Flowers_Nocturnal,Flowers_Other,Flowers_Showy,Foliage Mound Height,Fruit,Fruit is poisonous,Fruit_Dehiscent,Fruit_Edible to birds,Fruit_Indehiscent,Fruit_Other,Fruit_Pops open explosively when ripe,Fruit_Showy,Fruiting Time_Fall,Fruiting Time_Late fall or early winter,Fruiting Time_Late spring or early summer,Fruiting Time_Late summer or early fall,Fruiting Time_Late winter or early spring,Fruiting Time_Other,Fruiting Time_Spring,Fruiting Time_Summer,Fruiting Time_Winter,Fruiting Time_Year Round,Full Shade,Full Sun,Full Sun to Partial Shade,Genetically Modified,Genus,Goes Dormant,Good as a cover crop,Gophers/Voles,Grass/Grass-like,Green,Groundcover,Guardian plant,Herb/Forb,Houseplant,Hoverflies,Humidity tolerant,Hummingbirds,I (Iodine),In Water,Inflorescence Height,K (Potassium),Lavender,Layering,Leaves,Leaves are poisonous,Leaves_Broadleaf,Leaves_Deciduous,Leaves_Evergreen,Leaves_Fragrant,Leaves_Glaucous,Leaves_Good fall color,Leaves_Malodorous,Leaves_Needled,Leaves_Other,Leaves_Semi-evergreen,Leaves_Spring ephemeral,Leaves_Unusual foliage color,Leaves_Variegated,Life cycle,Mauve,Maximum recommended zone,Medicinal Herb,Medium Soil,Mesic,Mg (Magnesium),Midges,Minimum cold hardiness,Mn (Manganese),Mo (Molybdenum),Moderately acid (5.6 – 6.0),Moderately alkaline (7.9 – 8.4),Monocarpic,Monoecious,Moths and Butterflies,Multi-Color,Na (Sodium),Needs excellent drainage in pots,Needs repotting every 2 to 3 years,Needs specific temperature,Neutral (6.6 – 7.3),Nitrogen fixer,Not suitable for containers,Offsets,Orange,Other,Other Beneficial Insects,Other info,"Over 12""",P (Phosphorus),Partial Shade to Full Shade,Partial or Dappled Shade,Patent/Plant Breeders' Rights,Patio/Ornamental/Small Tree,Pink,Plant Height,Plant Spread,Pollution,Powdery Mildew,Preferred depth,Prefers to be under-potted,Provide darkness,Provide light,Provides winter interest,Purple,RHS AGM,Rabbit Resistant,Raw,Red,Rhizome,Roots,Roots are poisonous,Russet,S (Sulfur),Salad greens,Salt tolerant,Sap,Scarify seeds,Seeds are hydrophilic,Seeds or Nuts,Self,Self fertile,Shade Tree,Shrub,Si (Silicon),Slightly acid (6.1 – 6.5),Slightly alkaline (7.4 – 7.8),Sow in situ,Species,Squirrels,Start indoors,Stem,Stolons and runners,Stratify seeds,Street Tree,Strongly acid (5.1 – 5.5),Strongly alkaline (8.5 – 9.0),Suitable as Annual,Suitable for forage,Suitable for hanging baskets,Suitable for miniature gardens,Suitable for wintersowing,Suitable in 1 gallon,Suitable in 3 gallon or larger,Taproot,Tea,Terrariums,Texas Superstar®,Tolerates dry shade,Tolerates foot traffic,Tolerates poor soil,Topiary,Tree,Tuber,"Under 1""",Useful for timber production,Varieties,Various insects,Vegetable,Very strongly acid (4.5 – 5.0),Vine,Wasps,Water,Water gardens,Wet,Wet Mesic,White,Will Naturalize,Will not come true from seed,Wind,Windbreak or Hedge,With thorns/spines/prickles/teeth,Xeriscapic,Yellow,Zn (Zinc)
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,0.0,,True,,,,,,,,True,,,,,,,,,,,,,True,,True,,,True,,,,True,,,,,,,,,,,,,,,Arisaema,True,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,True,,,Perennial,,Zone 9b,True,0.0,True,,,Zone 4a -34.4 °C (-30 °F) to -31.7 °C (-25 °F),,,,,,,,,,True,,,,,,True,,,,,,,True,True,,,,12 to 36 inches (30-90cm),12 to 18 inches (30-45cm),,,,,,,,,,True,,,,,,,,,,,,,,,True,,,,,,,dracontium,,,,,True,,,,,,,,True,True,True,,,,,,,,,,True,,,['https://garden.org/plants/view/75330/Greendragon-Arisaema-dracontium/'],,,,,,,,,,,True,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,True,,,,,,,,,,,,True,,True,True,True,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,Artemisia,,,,,,,,True,,,,,,,,,,,True,,,,,True,,,,,,,,,,Perennial,,,,0.0,True,,,Zone 5a -28.9 °C (-20 °F) to -26.1 °C (-15 °F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,True,,,,,dracunculus,,,True,,,,,,,,,,,,,,,,,,,True,,,,True,,"['https://garden.org/plants/view/75351/French-Tarragon-Artemisia-dracunculus-Sativa/', 'https://garden.org/plants/view/80109/Tarragons-Artemisia-dracunculus/']",,,,,,,,,,,True,,True,,,True,True,
,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,0.0,,,,,,True,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,Aristolochia,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,Zone 11,,0.0,True,,,Zone 8a -12.2 °C (10 °F) to -9.4 °C (15 °F),,,,,,,,,,,,,,,,,,,,,,,,,,,,8 to 10 inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erecta,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/80077/Swanflower-Aristolochia-erecta/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,True,,,,,,,True,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,0.0,,,,,,,,,,,,,True,,,,,True,,,,,True,,,,,True,,,,True,,,True,,,,,,,,,,,,Ardisia,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,Perennial,,Zone 11,,0.0,True,,,Zone 10a -1.1 °C (30 °F) to +1.7 °C (35 °F),,,,,,,,,,,,,,,,,,,,,,,,,,,,8 - 15 feet,3 - 8 feet,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,True,,escallonoides,,,,,,,,,,,,,,,,True,,,,,,,,,,True,,['https://garden.org/plants/view/80031/Island-marlberry-Ardisia-escallonoides/'],,,,,,,,,,True,,,,True,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Argyrochosma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,fendleri,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/124775/Fendlers-False-Cloak-Fern-Argyrochosma-fendleri/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,0.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,True,,Ariocarpus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fissuratus,,,,,,,,,,,,,,,,True,,,,,,,,,,,,['https://garden.org/plants/view/80063/Living-Rock-Ariocarpus-fissuratus/'],,,,,,,,,,,,,,,,True,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,True,True,True,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Artemisia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filifolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/80110/Sand-Sagebrush-Artemisia-filifolia/'],,,,,,,,,,,,,True,,,,,
,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,Arnoglossum,True,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,Perennial,,Zone 10b,,0.0,True,,,Zone 8a -12.2 °C (10 °F) to -9.4 °C (15 °F),,,,,,,,,,,,,,,,,,,True,,,,,,,,,2 - 3 feet,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,floridanum,,,,,,,,,,,,,,,,,,,,,,,,,,True,,['https://garden.org/plants/view/127328/Florida-Indian-Plantain-Arnoglossum-floridanum/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,True,True,True,,,,True,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,True,,Artemisia,,,,,,True,,,,,,,,,,,,,,,,True,,True,,,,,,,,True,,Perennial,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,frigida,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,['https://garden.org/plants/view/75352/Fringed-Sagebrush-Artemisia-frigida/'],,,,,,,,,,,,,True,,,True,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arnica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fulgens,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/80090/Foothill-arnica-Arnica-fulgens/'],True,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,Arundinaria,,,,True,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,Zone 9b,,1.0,True,,,Zone 5a -28.9 °C (-20 °F) to -26.1 °C (-15 °F),,,True,,,True,,,,,,,True,,,,,,,,,,,,,,,"5 to 12 feet, usually 8 to 12 feet",colony,True,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,True,,,gigantea,,,,True,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/75367/Giant-Cane-Arundinaria-gigantea/'],,,,,,,,,True,,True,,True,,,,,
,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arctostaphylos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,glauca,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['https://garden.org/plants/view/80021/Big-Berry-Manzanita-Arctostaphylos-glauca/', 'https://garden.org/plants/view/144887/Mt-Pinos-Manzanita-Arctostaphylos-glauca-Frazier-Park/', 'https://garden.org/plants/view/144888/Santa-Monica-Big-Berry-Manzanita-Arctostaphylos-glauca-Los-Angeles/', 'https://garden.org/plants/view/144889/Manzanita-Arctostaphylos-glauca-Dwaines-Dwarf/', 'https://garden.org/plants/view/144890/Manzanita-Arctostaphylos-glauca-Ramona/']",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,Argemone,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gracilenta,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/198383/Prickly-Poppy-Argemone-gracilenta/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,True,,,True,True,True,,,,,,,,,,0.0,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,True,True,,Aralia,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4 feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,,,hispida,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,['https://garden.org/plants/view/80002/Bristly-Sarsaparilla-Aralia-hispida/'],True,,,,,,,,,True,,,,,,True,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,Argemone,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hispida,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/80045/Rough-pricklypoppy-Argemone-hispida/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Argyrochosma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,limitanea,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['https://garden.org/plants/view/170797/Southwestern-False-Cloak-Fern-Argyrochosma-limitanea/', 'https://garden.org/plants/view/170798/Southwestern-False-Cloak-Fern-Argyrochosma-limitanea-subsp-mexicana/']",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arctostaphylos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,manzanita,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['https://garden.org/plants/view/80023/Whiteleaf-manzanita-Arctostaphylos-manzanita/', 'https://garden.org/plants/view/143681/Manzanita-Arctostaphylos-manzanita-Dr-Hurd/', 'https://garden.org/plants/view/220783/Whiteleaf-Manzanita-Arctostaphylos-manzanita-subsp-glaucescens/', 'https://garden.org/plants/view/220784/Contra-Costa-Manzanita-Arctostaphylos-manzanita-subsp-laevigata/']",,,,,,,,,,,,,,,,,,
,,,,,,,,True,,,,True,True,True,,,,,,,,True,,,,,,,,,1.0,,,,,,,,,,,,,,,,True,,,True,,True,True,True,,,,,,,,,,0.0,,True,,,,True,True,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,True,,Armeria,,,,,,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,Perennial,,,,1.0,True,,,Zone 3 -40 °C (-40 °F) to -37.2 °C (-35),,,,,,,True,,,True,,,,,,,,,,,,,,,,,True,,,,,,,,,True,,,True,,,,,,,,,True,,,,,,,,,,,,,maritima,True,,,,,,,,,,,,,,True,,,,,True,,True,,,,,,"['https://garden.org/plants/view/75335/Sea-Thrift-Armeria-maritima/', 'https://garden.org/plants/view/75337/Thrift-Armeria-maritima-Little-Penny/', 'https://garden.org/plants/view/75338/Sea-Thrift-Armeria-maritima-Rubrifolia/', 'https://garden.org/plants/view/75339/Sea-Thrift-Armeria-maritima-Splendens/', 'https://garden.org/plants/view/80081/Siberian-sea-thrift-Armeria-maritima-subsp-sibirica/', 'https://garden.org/plants/view/95100/Sea-Thrift-Armeria-maritima-Alba/', 'https://garden.org/plants/view/111455/Compact-Sea-Pink-Armeria-maritima-Compacta/', 'https://garden.org/plants/view/114163/Sea-Thrift-Armeria-maritima-Bloodstone/', 'https://garden.org/plants/view/114165/Sea-Thrift-Armeria-maritima-Laucheana/', 'https://garden.org/plants/view/114166/Pink-Thrift-Armeria-maritima-Dusseldorfer-Stolz/', 'https://garden.org/plants/view/114167/Sea-Thrift-Armeria-maritima-Six-Hills/', 'https://garden.org/plants/view/137277/Sea-Thrift-Armeria-maritima-Nifty-Thrifty/', 'https://garden.org/plants/view/144594/Sea-Thrift-Armeria-maritima-Pink-Lusitanica/', 'https://garden.org/plants/view/164420/Sea-Thrift-Armeria-maritima-Cotton-Tail/', 'https://garden.org/plants/view/167805/Sea-Thrift-Armeria-maritima-Victor-Reiter/']",True,,,,,,,,,,,,,,,True,,
,,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,0.0,,,,,,,,,,,,,,,,True,,,,,,True,True,,,,,,,,,,0.0,,True,,,,True,,,,,,,,,,,,,True,,,,,,,True,,,,,,,True,,,True,,,,,,,,,True,,Aristolochia,,,,,,,,,,,,,,,,,,,,True,,True,,,,,,,,,,,,Perennial,,Zone 9a,,0.0,True,,,Zone 4a -34.4 °C (-30 °F) to -31.7 °C (-25 °F),,,,True,,,,,,,,,True,,,,,,,,,,True,,,,,20-40 feet,20 feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,macrophylla,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,['https://garden.org/plants/view/86133/Dutchmans-Pipe-Aristolochia-macrophylla/'],,,,True,,,,,,,,,,,,,,
,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,True,,,,,,,,,True,True,,,,,,,,,,0.0,,,,,,True,,,,,,,,,,,,,,,,,True,,,,,,,,,True,,,,True,,,,,,,,,True,,Arbutus,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,Perennial,,Zone 9b,,0.0,True,,,Zone 7a -17.8 °C (0 °F) to -15 °C (5 °F),,,,,,,,,,,,,,,True,,,,,,,,,,,,True,30 feet to 40 feet or higher,25 feet to 30 feet,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,menziesii,,,,,,,,,,,,,,,,True,,,,,,,,True,,True,True,['https://garden.org/plants/view/80006/Pacific-Madrone-Arbutus-menziesii/'],,,,,,,,,,True,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,True,True,True,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,Argemone,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,Annual,,,,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,mexicana,,,,,,,,,,,,,,,,,,,,,,True,,,,,,['https://garden.org/plants/view/80046/Mexican-Pricklypoppy-Argemone-mexicana/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,0.0,,,,,,True,,,,,,,,,,,,,,,,,True,,True,,,True,,,,True,,,,,,,,,,,,,True,,Aronia,,,,,,,,,,,True,,,,,,,,,,,True,,,,True,,,,,,,,Perennial,,Zone 8b,,0.0,True,,,Zone 3 -40 °C (-40 °F) to -37.2 °C (-35),,,,,,,,,,,,,,,,,,,,,,,,,,,,3-6 feet,3-6 feet (Spreads by root suckers to form colonies.),,,,,,,,,,,,,True,,,,,,,,,,,,,,True,,,,,melanocarpa,,,,True,,,,,,,,,,,,True,,,,,,,,,,True,,"['https://garden.org/plants/view/75344/Black-Chokeberry-Aronia-melanocarpa/', 'https://garden.org/plants/view/75345/Black-Chokeberry-Aronia-melanocarpa-Autumn-Magic/', 'https://garden.org/plants/view/75346/Black-Chokeberry-Aronia-melanocarpa-Iroquois-Beauty/', 'https://garden.org/plants/view/173064/Black-Chokeberry-Aronia-melanocarpa-Hugin/', 'https://garden.org/plants/view/528360/Black-Chokeberry-Aronia-melanocarpa-Eastland/', 'https://garden.org/plants/view/528361/Black-Chokeberry-Aronia-melanocarpa-Nero/', 'https://garden.org/plants/view/528362/Black-Chokeberry-Aronia-melanocarpa-Grandifolia/', 'https://garden.org/plants/view/528363/Black-Chokeberry-Aronia-melanocarpa-Manchurica/', 'https://garden.org/plants/view/706779/Black-Chokeberry-Aronia-melanocarpa-McKenzie/', 'https://garden.org/plants/view/736259/Mound-Chokeberry-Aronia-melanocarpa-Low-Scape-Mound/', 'https://garden.org/plants/view/736635/Chokeberry-Aronia-melanocarpa-Low-Scape-Hedger/', 'https://garden.org/plants/view/772228/Black-Chokeberry-Aronia-melanocarpa-Professor-Ed/', 'https://garden.org/plants/view/128455/Black-Chokeberry-Aronia-melanocarpa-Viking/']",,,,,,,True,True,True,True,True,,,True,,,,
,,,,,,,,True,,,,,,,,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,,,,,,,,,True,True,True,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,Artemisia,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-2 feet,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,michauxiana,,,,,,,,,,,,,True,,,,,,,,,,,,,,,['https://garden.org/plants/view/177728/Mountain-Sagewort-Artemisia-michauxiana/'],,,,,,,,,,,,,True,,,,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Argyrochosma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,microphylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/170799/Small-Leaf-False-Cloak-Fern-Argyrochosma-microphylla/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,Argemone,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,munita,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['https://garden.org/plants/view/219901/Prickly-Poppy-Argemone-munita-subsp-munita/', 'https://garden.org/plants/view/80047/Prickly-Poppy-Argemone-munita/', 'https://garden.org/plants/view/219902/Prickly-Poppy-Argemone-munita-subsp-argentea/', 'https://garden.org/plants/view/219903/Prickly-Poppy-Argemone-munita-subsp-robusta/', 'https://garden.org/plants/view/219904/Prickly-Poppy-Argemone-munita-subsp-rotundata/']",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arctostaphylos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,nevadensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/80024/Pinemat-manzanita-Arctostaphylos-nevadensis/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,True,True,True,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Artemisia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nova,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/80113/Black-Sagebrush-Artemisia-nova/'],,,,,,,,,,,,,True,,,,,
,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,True,,,,True,,,,,,,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,True,,Aralia,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,1.0,True,,,Zone 3 -40 °C (-40 °F) to -37.2 °C (-35),,,,,,,,,,,,,,,,,,,,,,,,,,,,"18 to 24""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nudicaulis,,,,,,,,,,,,,,,,,,,,,,True,,,,,,['https://garden.org/plants/view/80003/Wild-sarsaparilla-Aralia-nudicaulis/'],,,,,,,,,,,True,,,,,,,
