,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Fare,Cabin,Embarked,FamSize,IsAlone,AgeClass,HasCabin,AgeSex,FamClass,NameSex,IsMarried,SexMarried,AgeSexMarried,SexClass,SexCabin
293,0,3,1,0,3,0,0,1,9,2,0,1,0.22,0,0.734375,0.1906779661016949,0.7063492063492064,0,0.7218045112781954,0.7619047619047619,0.45652173913043476,0.6578947368421053
294,0,3,2,1,3,0,0,0,9,2,0,1,0.22,0,0.18181818181818182,0.1906779661016949,0.1657754010695187,0,0.19008264462809918,0.15555555555555556,0.14056224899598393,0.14414414414414414
295,0,1,2,1,2,0,0,2,9,0,0,1,0.6216216216216216,0,0.09375,0.5568181818181818,0.1657754010695187,0,0.19008264462809918,0.09375,0.41304347826086957,0.14414414414414414
296,0,3,2,1,3,0,0,0,9,0,0,1,0.22,0,0.18181818181818182,0.1906779661016949,0.1657754010695187,0,0.19008264462809918,0.15555555555555556,0.14056224899598393,0.14414414414414414
297,0,1,1,0,0,1,2,3,2,2,3,0,0.5,1,0.7142857142857143,0.7142857142857143,0.7063492063492064,0,0.7218045112781954,0.7142857142857143,0.9743589743589743,0.9473684210526315
298,1,1,2,1,2,0,0,2,2,2,0,1,0.6216216216216216,1,0.09375,0.5568181818181818,0.1657754010695187,0,0.19008264462809918,0.09375,0.41304347826086957,0.45
299,1,1,3,0,4,0,1,3,1,0,1,0,0.6865671641791045,1,0.7878787878787878,0.82,0.8,1,0.8,0.7857142857142857,0.9743589743589743,0.9473684210526315
300,1,3,1,0,2,0,0,0,9,1,0,1,0.1937984496124031,0,0.7894736842105263,0.1906779661016949,0.7063492063492064,0,0.7218045112781954,0.7317073170731707,0.45652173913043476,0.6578947368421053
301,1,3,2,1,2,2,0,2,9,1,2,0,0.1937984496124031,0,0.09375,0.40625,0.1657754010695187,0,0.19008264462809918,0.09375,0.14056224899598393,0.14414414414414414
302,0,3,2,1,2,0,0,0,9,2,0,1,0.1937984496124031,0,0.09375,0.1906779661016949,0.1657754010695187,0,0.19008264462809918,0.09375,0.14056224899598393,0.14414414414414414
303,1,2,1,0,2,0,0,1,4,1,0,1,0.47368421052631576,1,0.7894736842105263,0.352112676056338,0.7063492063492064,0,0.7218045112781954,0.7317073170731707,0.9310344827586207,0.9473684210526315
304,0,3,2,1,2,0,0,1,9,2,0,1,0.1937984496124031,0,0.09375,0.1906779661016949,0.1657754010695187,0,0.19008264462809918,0.09375,0.14056224899598393,0.14414414414414414
305,1,1,0,1,0,1,2,3,2,2,3,0,0.5,1,0.7777777777777778,0.7142857142857143,0.7083333333333334,0,0.19008264462809918,0.7777777777777778,0.41304347826086957,0.45
306,1,1,1,0,2,0,0,3,9,0,0,1,0.6216216216216216,0,0.7894736842105263,0.5568181818181818,0.7063492063492064,0,0.7218045112781954,0.7317073170731707,0.9743589743589743,0.6578947368421053
307,1,1,3,0,2,1,0,3,2,0,1,0,0.6216216216216216,1,0.7894736842105263,0.82,0.8,1,0.8,0.9375,0.9743589743589743,0.9473684210526315
308,0,2,2,1,3,1,0,2,9,0,1,0,0.46511627906976744,0,0.18181818181818182,0.6086956521739131,0.1657754010695187,1,0.3,0.3,0.1527777777777778,0.14414414414414414
309,1,1,1,0,3,0,0,3,4,0,0,1,0.8064516129032258,1,0.734375,0.5568181818181818,0.7063492063492064,0,0.7218045112781954,0.7619047619047619,0.9743589743589743,0.9473684210526315
310,1,1,1,0,3,0,0,3,2,0,0,1,0.8064516129032258,1,0.734375,0.5568181818181818,0.7063492063492064,0,0.7218045112781954,0.7619047619047619,0.9743589743589743,0.9473684210526315
311,1,1,1,0,2,2,2,3,1,0,4,0,0.6216216216216216,1,0.7894736842105263,1.0,0.7063492063492064,0,0.7218045112781954,0.7317073170731707,0.9743589743589743,0.9473684210526315
312,0,2,3,0,3,1,1,2,9,2,2,0,0.46511627906976744,0,0.734375,0.7083333333333334,0.8,1,0.8,0.6818181818181818,0.9310344827586207,0.6578947368421053
313,0,3,2,1,3,0,0,0,9,2,0,1,0.22,0,0.18181818181818182,0.1906779661016949,0.1657754010695187,0,0.19008264462809918,0.15555555555555556,0.14056224899598393,0.14414414414414414
314,0,2,2,1,4,1,1,2,9,2,2,0,0.48936170212765956,0,0.2457627118644068,0.7083333333333334,0.1657754010695187,1,0.3,0.32,0.1527777777777778,0.14414414414414414
315,1,3,1,0,3,0,0,0,9,2,0,1,0.22,0,0.734375,0.1906779661016949,0.7063492063492064,0,0.7218045112781954,0.7619047619047619,0.45652173913043476,0.6578947368421053
316,1,2,3,0,3,1,0,2,9,2,1,0,0.46511627906976744,0,0.734375,0.6086956521739131,0.8,1,0.8,0.6818181818181818,0.9310344827586207,0.6578947368421053
317,0,2,4,1,5,0,0,1,9,2,0,1,0.2,0,0.1875,0.352112676056338,0.3333333333333333,0,0.19008264462809918,0.18518518518518517,0.1527777777777778,0.14414414414414414
318,1,1,1,0,4,0,2,3,2,2,2,0,0.6865671641791045,1,0.7878787878787878,0.7619047619047619,0.7063492063492064,0,0.7218045112781954,0.7916666666666666,0.9743589743589743,0.9473684210526315
319,1,1,3,0,4,1,1,3,4,0,2,0,0.6865671641791045,1,0.7878787878787878,0.7619047619047619,0.8,1,0.8,0.7857142857142857,0.9743589743589743,0.9473684210526315
320,0,3,2,1,3,0,0,0,9,2,0,1,0.22,0,0.18181818181818182,0.1906779661016949,0.1657754010695187,0,0.19008264462809918,0.15555555555555556,0.14056224899598393,0.14414414414414414
321,0,3,2,1,3,0,0,0,9,2,0,1,0.22,0,0.18181818181818182,0.1906779661016949,0.1657754010695187,0,0.19008264462809918,0.15555555555555556,0.14056224899598393,0.14414414414414414
322,1,2,1,0,3,0,0,1,9,1,0,1,0.46511627906976744,0,0.734375,0.352112676056338,0.7063492063492064,0,0.7218045112781954,0.7619047619047619,0.9310344827586207,0.6578947368421053
323,1,2,3,0,3,1,1,2,9,2,2,0,0.46511627906976744,0,0.734375,0.7083333333333334,0.8,1,0.8,0.6818181818181818,0.9310344827586207,0.6578947368421053
324,0,3,2,1,2,8,2,3,9,2,10,0,0.1937984496124031,0,0.09375,0.0,0.1657754010695187,0,0.19008264462809918,0.09375,0.14056224899598393,0.14414414414414414
325,1,1,1,0,4,0,0,3,2,0,0,1,0.6865671641791045,1,0.7878787878787878,0.5568181818181818,0.7063492063492064,0,0.7218045112781954,0.7916666666666666,0.9743589743589743,0.9473684210526315
326,0,3,2,1,5,0,0,0,9,2,0,1,0.25,0,0.1875,0.1906779661016949,0.1657754010695187,0,0.19008264462809918,0.18518518518518517,0.14056224899598393,0.14414414414414414
327,1,2,3,0,4,0,0,1,3,2,0,1,0.48936170212765956,1,0.7878787878787878,0.352112676056338,0.8,1,0.8,0.7857142857142857,0.9310344827586207,0.9473684210526315
328,1,3,3,0,4,1,1,2,9,2,2,0,0.17142857142857143,0,0.7878787878787878,0.40625,0.8,1,0.8,0.7857142857142857,0.45652173913043476,0.6578947368421053
329,1,1,1,0,2,0,1,3,1,0,1,0,0.6216216216216216,1,0.7894736842105263,0.82,0.7063492063492064,0,0.7218045112781954,0.7317073170731707,0.9743589743589743,0.9473684210526315
330,1,3,1,0,1,2,0,2,9,1,2,0,0.4,0,0.47058823529411764,0.40625,0.7063492063492064,0,0.7218045112781954,0.47058823529411764,0.45652173913043476,0.6578947368421053
331,0,1,2,1,4,0,0,2,2,2,0,1,0.6865671641791045,1,0.2457627118644068,0.5568181818181818,0.1657754010695187,0,0.19008264462809918,0.22580645161290322,0.41304347826086957,0.45
332,0,1,2,1,4,0,1,3,2,2,1,0,0.6865671641791045,1,0.2457627118644068,0.82,0.1657754010695187,0,0.19008264462809918,0.22580645161290322,0.41304347826086957,0.45
333,0,3,2,1,2,2,0,2,9,2,2,0,0.1937984496124031,0,0.09375,0.40625,0.1657754010695187,0,0.19008264462809918,0.09375,0.14056224899598393,0.14414414414414414
334,1,1,3,0,2,1,0,3,9,2,1,0,0.6216216216216216,0,0.7894736842105263,0.82,0.8,1,0.8,0.9375,0.9743589743589743,0.6578947368421053
335,0,3,2,1,2,0,0,0,9,2,0,1,0.1937984496124031,0,0.09375,0.1906779661016949,0.1657754010695187,0,0.19008264462809918,0.09375,0.14056224899598393,0.14414414414414414
336,0,1,2,1,3,1,0,3,2,2,1,0,0.8064516129032258,1,0.18181818181818182,0.82,0.1657754010695187,1,0.3,0.3,0.41304347826086957,0.45
337,1,1,1,0,4,0,0,3,4,0,0,1,0.6865671641791045,1,0.7878787878787878,0.5568181818181818,0.7063492063492064,0,0.7218045112781954,0.7916666666666666,0.9743589743589743,0.9473684210526315
338,1,3,2,1,4,0,0,1,9,2,0,1,0.17142857142857143,0,0.2457627118644068,0.1906779661016949,0.1657754010695187,0,0.19008264462809918,0.22580645161290322,0.14056224899598393,0.14414414414414414
339,0,1,2,1,4,0,0,3,10,2,0,1,0.6865671641791045,1,0.2457627118644068,0.5568181818181818,0.1657754010695187,0,0.19008264462809918,0.22580645161290322,0.41304347826086957,0.45
340,1,2,0,1,0,1,1,2,5,2,2,0,1.0,1,0.7777777777777778,0.7083333333333334,0.7083333333333334,0,0.19008264462809918,0.7777777777777778,0.1527777777777778,0.45
341,1,1,1,0,3,3,2,3,2,2,5,0,0.8064516129032258,1,0.734375,0.5,0.7063492063492064,0,0.7218045112781954,0.7619047619047619,0.9743589743589743,0.9473684210526315
342,0,2,2,1,3,0,0,1,9,2,0,1,0.46511627906976744,0,0.18181818181818182,0.352112676056338,0.1657754010695187,0,0.19008264462809918,0.15555555555555556,0.1527777777777778,0.14414414414414414
343,0,2,2,1,3,0,0,1,9,2,0,1,0.46511627906976744,0,0.18181818181818182,0.352112676056338,0.1657754010695187,0,0.19008264462809918,0.15555555555555556,0.1527777777777778,0.14414414414414414
344,0,2,2,1,4,0,0,1,9,2,0,1,0.48936170212765956,0,0.2457627118644068,0.352112676056338,0.1657754010695187,0,0.19008264462809918,0.22580645161290322,0.1527777777777778,0.14414414414414414
345,1,2,1,0,3,0,0,1,5,2,0,1,0.46511627906976744,1,0.734375,0.352112676056338,0.7063492063492064,0,0.7218045112781954,0.7619047619047619,0.9310344827586207,0.9473684210526315
346,1,2,1,0,4,0,0,1,9,2,0,1,0.48936170212765956,0,0.7878787878787878,0.352112676056338,0.7063492063492064,0,0.7218045112781954,0.7916666666666666,0.9310344827586207,0.6578947368421053
347,1,3,3,0,2,1,0,2,9,2,1,0,0.1937984496124031,0,0.7894736842105263,0.37142857142857144,0.8,1,0.8,0.9375,0.45652173913043476,0.6578947368421053
348,1,3,0,1,1,1,1,2,9,2,2,0,0.4,0,0.625,0.40625,0.7083333333333334,0,0.19008264462809918,0.625,0.14056224899598393,0.14414414414414414
349,0,3,2,1,4,0,0,1,9,2,0,1,0.17142857142857143,0,0.2457627118644068,0.1906779661016949,0.1657754010695187,0,0.19008264462809918,0.22580645161290322,0.14056224899598393,0.14414414414414414
350,0,3,2,1,3,0,0,1,9,2,0,1,0.22,0,0.18181818181818182,0.1906779661016949,0.1657754010695187,0,0.19008264462809918,0.15555555555555556,0.14056224899598393,0.14414414414414414
351,0,1,2,1,2,0,0,3,2,2,0,1,0.6216216216216216,1,0.09375,0.5568181818181818,0.1657754010695187,0,0.19008264462809918,0.09375,0.41304347826086957,0.45
352,0,3,2,1,2,1,1,0,9,0,2,0,0.1937984496124031,0,0.09375,0.40625,0.1657754010695187,0,0.19008264462809918,0.09375,0.14056224899598393,0.14414414414414414
353,0,3,2,1,3,1,0,2,9,2,1,0,0.22,0,0.18181818181818182,0.37142857142857144,0.1657754010695187,1,0.3,0.3,0.14056224899598393,0.14414414414414414
354,0,3,2,1,2,0,0,0,9,0,0,1,0.1937984496124031,0,0.09375,0.1906779661016949,0.1657754010695187,0,0.19008264462809918,0.09375,0.14056224899598393,0.14414414414414414
355,0,3,2,1,3,0,0,1,9,2,0,1,0.22,0,0.18181818181818182,0.1906779661016949,0.1657754010695187,0,0.19008264462809918,0.15555555555555556,0.14056224899598393,0.14414414414414414
356,1,1,1,0,3,0,1,3,4,2,1,0,0.8064516129032258,1,0.734375,0.82,0.7063492063492064,0,0.7218045112781954,0.7619047619047619,0.9743589743589743,0.9473684210526315
357,0,2,1,0,4,0,0,1,9,2,0,1,0.48936170212765956,0,0.7878787878787878,0.352112676056338,0.7063492063492064,0,0.7218045112781954,0.7916666666666666,0.9310344827586207,0.6578947368421053
358,1,3,1,0,2,0,0,0,9,1,0,1,0.1937984496124031,0,0.7894736842105263,0.1906779661016949,0.7063492063492064,0,0.7218045112781954,0.7317073170731707,0.45652173913043476,0.6578947368421053
359,1,3,1,0,2,0,0,0,9,1,0,1,0.1937984496124031,0,0.7894736842105263,0.1906779661016949,0.7063492063492064,0,0.7218045112781954,0.7317073170731707,0.45652173913043476,0.6578947368421053
360,0,3,2,1,4,1,4,2,9,2,5,0,0.17142857142857143,0,0.2457627118644068,0.0,0.1657754010695187,1,0.3,0.32,0.14056224899598393,0.14414414414414414
361,0,2,2,1,3,1,0,2,9,0,1,0,0.46511627906976744,0,0.18181818181818182,0.6086956521739131,0.1657754010695187,1,0.3,0.3,0.1527777777777778,0.14414414414414414
362,0,3,3,0,4,0,1,1,9,0,1,0,0.17142857142857143,0,0.7878787878787878,0.37142857142857144,0.8,1,0.8,0.7857142857142857,0.45652173913043476,0.6578947368421053
363,0,3,2,1,4,0,0,0,9,2,0,1,0.17142857142857143,0,0.2457627118644068,0.1906779661016949,0.1657754010695187,0,0.19008264462809918,0.22580645161290322,0.14056224899598393,0.14414414414414414
364,0,3,2,1,2,1,0,2,9,1,1,0,0.1937984496124031,0,0.09375,0.37142857142857144,0.1657754010695187,0,0.19008264462809918,0.09375,0.14056224899598393,0.14414414414414414
365,0,3,2,1,3,0,0,0,9,2,0,1,0.22,0,0.18181818181818182,0.1906779661016949,0.1657754010695187,0,0.19008264462809918,0.15555555555555556,0.14056224899598393,0.14414414414414414
366,1,1,3,0,5,1,0,3,3,0,1,0,0.5483870967741935,1,0.8823529411764706,0.82,0.8,1,0.8,0.8666666666666667,0.9743589743589743,0.9473684210526315
367,1,3,3,0,5,0,0,0,9,0,0,1,0.25,0,0.8823529411764706,0.1906779661016949,0.8,1,0.8,0.8666666666666667,0.45652173913043476,0.6578947368421053
368,1,3,1,0,2,0,0,0,9,1,0,1,0.1937984496124031,0,0.7894736842105263,0.1906779661016949,0.7063492063492064,0,0.7218045112781954,0.7317073170731707,0.45652173913043476,0.6578947368421053
369,1,1,4,0,3,0,0,3,1,0,0,1,0.8064516129032258,1,0.734375,0.5568181818181818,1.0,0,0.7218045112781954,0.7619047619047619,0.9743589743589743,0.9473684210526315
370,1,1,2,1,3,1,0,3,4,0,1,0,0.8064516129032258,1,0.18181818181818182,0.82,0.1657754010695187,1,0.3,0.3,0.41304347826086957,0.45
371,0,3,2,1,2,1,0,0,9,2,1,0,0.1937984496124031,0,0.09375,0.37142857142857144,0.1657754010695187,0,0.19008264462809918,0.09375,0.14056224899598393,0.14414414414414414
372,0,3,2,1,2,0,0,1,9,2,0,1,0.1937984496124031,0,0.09375,0.1906779661016949,0.1657754010695187,0,0.19008264462809918,0.09375,0.14056224899598393,0.14414414414414414
373,0,1,2,1,3,0,0,3,9,0,0,1,0.8064516129032258,0,0.18181818181818182,0.5568181818181818,0.1657754010695187,0,0.19008264462809918,0.15555555555555556,0.41304347826086957,0.14414414414414414
374,0,3,1,0,1,3,1,2,9,2,4,0,0.4,0,0.47058823529411764,0.0,0.7063492063492064,0,0.7218045112781954,0.47058823529411764,0.45652173913043476,0.6578947368421053
375,1,1,3,0,2,1,0,3,9,0,1,0,0.6216216216216216,0,0.7894736842105263,0.82,0.8,1,0.8,0.9375,0.9743589743589743,0.6578947368421053
376,1,3,1,0,3,0,0,0,9,2,0,1,0.22,0,0.734375,0.1906779661016949,0.7063492063492064,0,0.7218045112781954,0.7619047619047619,0.45652173913043476,0.6578947368421053
377,0,1,2,1,3,0,2,3,2,0,2,0,0.8064516129032258,1,0.18181818181818182,0.7619047619047619,0.1657754010695187,0,0.19008264462809918,0.15555555555555556,0.41304347826086957,0.45
378,0,3,2,1,3,0,0,0,9,0,0,1,0.22,0,0.18181818181818182,0.1906779661016949,0.1657754010695187,0,0.19008264462809918,0.15555555555555556,0.14056224899598393,0.14414414414414414
379,0,3,2,1,2,0,0,0,9,2,0,1,0.1937984496124031,0,0.09375,0.1906779661016949,0.1657754010695187,0,0.19008264462809918,0.09375,0.14056224899598393,0.14414414414414414
380,1,1,1,0,4,0,0,3,9,0,0,1,0.6865671641791045,0,0.7878787878787878,0.5568181818181818,0.7063492063492064,0,0.7218045112781954,0.7916666666666666,0.9743589743589743,0.6578947368421053
381,1,3,1,0,0,0,2,2,9,0,2,0,0.6666666666666666,0,0.7142857142857143,0.40625,0.7063492063492064,0,0.7218045112781954,0.7142857142857143,0.45652173913043476,0.6578947368421053
382,0,3,2,1,4,0,0,1,9,2,0,1,0.17142857142857143,0,0.2457627118644068,0.1906779661016949,0.1657754010695187,0,0.19008264462809918,0.22580645161290322,0.14056224899598393,0.14414414414414414
383,1,1,3,0,4,1,0,3,9,2,1,0,0.6865671641791045,0,0.7878787878787878,0.82,0.8,1,0.8,0.7857142857142857,0.9743589743589743,0.6578947368421053
384,0,3,2,1,2,0,0,0,9,2,0,1,0.1937984496124031,0,0.09375,0.1906779661016949,0.1657754010695187,0,0.19008264462809918,0.09375,0.14056224899598393,0.14414414414414414
385,0,2,2,1,2,0,0,3,9,2,0,1,0.47368421052631576,0,0.09375,0.352112676056338,0.1657754010695187,0,0.19008264462809918,0.09375,0.1527777777777778,0.14414414414414414
386,0,3,0,1,0,5,2,3,9,2,7,0,0.6666666666666666,0,0.7777777777777778,0.0,0.7083333333333334,0,0.19008264462809918,0.7777777777777778,0.14056224899598393,0.14414414414414414
387,1,2,1,0,4,0,0,1,9,2,0,1,0.48936170212765956,0,0.7878787878787878,0.352112676056338,0.7063492063492064,0,0.7218045112781954,0.7916666666666666,0.9310344827586207,0.6578947368421053
388,0,3,2,1,2,0,0,0,9,1,0,1,0.1937984496124031,0,0.09375,0.1906779661016949,0.1657754010695187,0,0.19008264462809918,0.09375,0.14056224899598393,0.14414414414414414
389,1,2,1,0,2,0,0,1,9,0,0,1,0.47368421052631576,0,0.7894736842105263,0.352112676056338,0.7063492063492064,0,0.7218045112781954,0.7317073170731707,0.9310344827586207,0.6578947368421053
390,1,1,2,1,4,1,2,3,1,2,3,0,0.6865671641791045,1,0.2457627118644068,0.7142857142857143,0.1657754010695187,1,0.3,0.32,0.41304347826086957,0.45
391,1,3,2,1,3,0,0,0,9,2,0,1,0.22,0,0.18181818181818182,0.1906779661016949,0.1657754010695187,0,0.19008264462809918,0.15555555555555556,0.14056224899598393,0.14414414414414414
392,0,3,2,1,3,2,0,1,9,2,2,0,0.22,0,0.18181818181818182,0.40625,0.1657754010695187,0,0.19008264462809918,0.15555555555555556,0.14056224899598393,0.14414414414414414
393,1,1,1,0,3,1,0,3,3,0,1,0,0.8064516129032258,1,0.734375,0.82,0.7063492063492064,0,0.7218045112781954,0.7619047619047619,0.9743589743589743,0.9473684210526315
394,1,3,3,0,3,0,2,2,8,2,2,0,0.22,1,0.734375,0.40625,0.8,1,0.8,0.6818181818181818,0.45652173913043476,0.9473684210526315
395,0,3,2,1,3,0,0,0,9,2,0,1,0.22,0,0.18181818181818182,0.1906779661016949,0.1657754010695187,0,0.19008264462809918,0.15555555555555556,0.14056224899598393,0.14414414414414414
396,0,3,1,0,4,0,0,0,9,2,0,1,0.17142857142857143,0,0.7878787878787878,0.1906779661016949,0.7063492063492064,0,0.7218045112781954,0.7916666666666666,0.45652173913043476,0.6578947368421053
397,0,2,2,1,4,0,0,2,9,2,0,1,0.48936170212765956,0,0.2457627118644068,0.352112676056338,0.1657754010695187,0,0.19008264462809918,0.22580645161290322,0.1527777777777778,0.14414414414414414
398,0,2,4,1,3,0,0,1,9,2,0,1,0.46511627906976744,0,0.18181818181818182,0.352112676056338,0.3333333333333333,0,0.19008264462809918,0.15555555555555556,0.1527777777777778,0.14414414414414414
399,1,2,3,0,3,0,0,1,9,2,0,1,0.46511627906976744,0,0.734375,0.352112676056338,0.8,1,0.8,0.6818181818181818,0.9310344827586207,0.6578947368421053
400,1,3,2,1,4,0,0,1,9,2,0,1,0.17142857142857143,0,0.2457627118644068,0.1906779661016949,0.1657754010695187,0,0.19008264462809918,0.22580645161290322,0.14056224899598393,0.14414414414414414
401,0,3,2,1,3,0,0,1,9,2,0,1,0.22,0,0.18181818181818182,0.1906779661016949,0.1657754010695187,0,0.19008264462809918,0.15555555555555556,0.14056224899598393,0.14414414414414414
402,0,3,1,0,3,1,0,1,9,2,1,0,0.22,0,0.734375,0.37142857142857144,0.7063492063492064,0,0.7218045112781954,0.7619047619047619,0.45652173913043476,0.6578947368421053
403,0,3,2,1,3,1,0,2,9,2,1,0,0.22,0,0.18181818181818182,0.37142857142857144,0.1657754010695187,1,0.3,0.3,0.14056224899598393,0.14414414414414414
404,0,3,1,0,3,0,0,1,9,2,0,1,0.22,0,0.734375,0.1906779661016949,0.7063492063492064,0,0.7218045112781954,0.7619047619047619,0.45652173913043476,0.6578947368421053
405,0,2,2,1,4,1,0,2,9,2,1,0,0.48936170212765956,0,0.2457627118644068,0.6086956521739131,0.1657754010695187,1,0.3,0.32,0.1527777777777778,0.14414414414414414
406,0,3,2,1,5,0,0,0,9,2,0,1,0.25,0,0.1875,0.1906779661016949,0.1657754010695187,0,0.19008264462809918,0.18518518518518517,0.14056224899598393,0.14414414414414414
407,1,2,0,1,1,1,1,2,9,2,2,0,1.0,0,0.625,0.7083333333333334,0.7083333333333334,0,0.19008264462809918,0.625,0.1527777777777778,0.14414414414414414
408,0,3,2,1,3,0,0,0,9,2,0,1,0.22,0,0.18181818181818182,0.1906779661016949,0.1657754010695187,0,0.19008264462809918,0.15555555555555556,0.14056224899598393,0.14414414414414414
409,0,3,1,0,1,3,1,2,9,2,4,0,0.4,0,0.47058823529411764,0.0,0.7063492063492064,0,0.7218045112781954,0.47058823529411764,0.45652173913043476,0.6578947368421053
410,0,3,2,1,2,0,0,0,9,2,0,1,0.1937984496124031,0,0.09375,0.1906779661016949,0.1657754010695187,0,0.19008264462809918,0.09375,0.14056224899598393,0.14414414414414414
411,0,3,2,1,2,0,0,0,9,1,0,1,0.1937984496124031,0,0.09375,0.1906779661016949,0.1657754010695187,0,0.19008264462809918,0.09375,0.14056224899598393,0.14414414414414414
412,1,1,1,0,4,1,0,3,2,1,1,0,0.6865671641791045,1,0.7878787878787878,0.82,0.7063492063492064,0,0.7218045112781954,0.7916666666666666,0.9743589743589743,0.9473684210526315
413,0,2,2,1,2,0,0,0,9,2,0,1,0.47368421052631576,0,0.09375,0.352112676056338,0.1657754010695187,0,0.19008264462809918,0.09375,0.1527777777777778,0.14414414414414414
414,1,3,2,1,4,0,0,1,9,2,0,1,0.17142857142857143,0,0.2457627118644068,0.1906779661016949,0.1657754010695187,0,0.19008264462809918,0.22580645161290322,0.14056224899598393,0.14414414414414414
415,0,3,3,0,5,0,0,1,9,2,0,1,0.25,0,0.8823529411764706,0.1906779661016949,0.8,1,0.8,0.8666666666666667,0.45652173913043476,0.6578947368421053
416,1,2,3,0,4,1,1,3,9,2,2,0,0.48936170212765956,0,0.7878787878787878,0.7083333333333334,0.8,1,0.8,0.7857142857142857,0.9310344827586207,0.6578947368421053
417,1,2,1,0,2,0,2,1,9,2,2,0,0.47368421052631576,0,0.7894736842105263,0.7083333333333334,0.7063492063492064,0,0.7218045112781954,0.7317073170731707,0.9310344827586207,0.6578947368421053
418,0,2,2,1,3,0,0,1,9,2,0,1,0.46511627906976744,0,0.18181818181818182,0.352112676056338,0.1657754010695187,0,0.19008264462809918,0.15555555555555556,0.1527777777777778,0.14414414414414414
419,0,3,1,0,1,0,2,2,9,2,2,0,0.4,0,0.47058823529411764,0.40625,0.7063492063492064,0,0.7218045112781954,0.47058823529411764,0.45652173913043476,0.6578947368421053
420,0,3,2,1,2,0,0,0,9,0,0,1,0.1937984496124031,0,0.09375,0.1906779661016949,0.1657754010695187,0,0.19008264462809918,0.09375,0.14056224899598393,0.14414414414414414
421,0,3,2,1,3,0,0,0,9,1,0,1,0.22,0,0.18181818181818182,0.1906779661016949,0.1657754010695187,0,0.19008264462809918,0.15555555555555556,0.14056224899598393,0.14414414414414414
422,0,3,2,1,3,0,0,0,9,2,0,1,0.22,0,0.18181818181818182,0.1906779661016949,0.1657754010695187,0,0.19008264462809918,0.15555555555555556,0.14056224899598393,0.14414414414414414
423,0,3,3,0,3,1,1,1,9,2,2,0,0.22,0,0.734375,0.40625,0.8,1,0.8,0.6818181818181818,0.45652173913043476,0.6578947368421053
424,0,3,2,1,2,1,1,2,9,2,2,0,0.1937984496124031,0,0.09375,0.40625,0.1657754010695187,0,0.19008264462809918,0.09375,0.14056224899598393,0.14414414414414414
425,0,3,2,1,2,0,0,0,9,2,0,1,0.1937984496124031,0,0.09375,0.1906779661016949,0.1657754010695187,0,0.19008264462809918,0.09375,0.14056224899598393,0.14414414414414414
426,1,2,3,0,3,1,0,2,9,2,1,0,0.46511627906976744,0,0.734375,0.6086956521739131,0.8,1,0.8,0.6818181818181818,0.9310344827586207,0.6578947368421053
427,1,2,1,0,2,0,0,2,9,2,0,1,0.47368421052631576,0,0.7894736842105263,0.352112676056338,0.7063492063492064,0,0.7218045112781954,0.7317073170731707,0.9310344827586207,0.6578947368421053
428,0,3,2,1,2,0,0,0,9,1,0,1,0.1937984496124031,0,0.09375,0.1906779661016949,0.1657754010695187,0,0.19008264462809918,0.09375,0.14056224899598393,0.14414414414414414
429,1,3,2,1,4,0,0,1,4,2,0,1,0.17142857142857143,1,0.2457627118644068,0.1906779661016949,0.1657754010695187,0,0.19008264462809918,0.22580645161290322,0.14056224899598393,0.45
430,1,1,2,1,3,0,0,2,2,2,0,1,0.8064516129032258,1,0.18181818181818182,0.5568181818181818,0.1657754010695187,0,0.19008264462809918,0.15555555555555556,0.41304347826086957,0.45
431,1,3,3,0,2,1,0,2,9,2,1,0,0.1937984496124031,0,0.7894736842105263,0.37142857142857144,0.8,1,0.8,0.9375,0.45652173913043476,0.6578947368421053
432,1,2,3,0,4,1,0,2,9,2,1,0,0.48936170212765956,0,0.7878787878787878,0.6086956521739131,0.8,1,0.8,0.7857142857142857,0.9310344827586207,0.6578947368421053
433,0,3,2,1,2,0,0,0,9,2,0,1,0.1937984496124031,0,0.09375,0.1906779661016949,0.1657754010695187,0,0.19008264462809918,0.09375,0.14056224899598393,0.14414414414414414
434,0,1,2,1,4,1,0,3,4,2,1,0,0.6865671641791045,1,0.2457627118644068,0.82,0.1657754010695187,1,0.3,0.32,0.41304347826086957,0.45
435,1,1,1,0,2,1,2,3,1,2,3,0,0.6216216216216216,1,0.7894736842105263,0.7142857142857143,0.7063492063492064,0,0.7218045112781954,0.7317073170731707,0.9743589743589743,0.9473684210526315
436,0,3,1,0,3,2,2,3,9,2,4,0,0.22,0,0.734375,0.0,0.7063492063492064,0,0.7218045112781954,0.7619047619047619,0.45652173913043476,0.6578947368421053
437,1,2,3,0,3,2,3,2,9,2,5,0,0.46511627906976744,0,0.734375,1.0,0.8,1,0.8,0.6818181818181818,0.9310344827586207,0.6578947368421053
438,0,1,2,1,5,1,4,3,2,2,5,0,0.5483870967741935,1,0.1875,0.5,0.1657754010695187,1,0.3,0.2,0.41304347826086957,0.45
439,0,2,2,1,4,0,0,1,9,2,0,1,0.48936170212765956,0,0.2457627118644068,0.352112676056338,0.1657754010695187,0,0.19008264462809918,0.22580645161290322,0.1527777777777778,0.14414414414414414
